sim,Team,Points,Wins,pl_wins,Losses,Tie
896,David,1354.5,5,5,10,0
897,Scott,1741.48,12,11,3,0
897,German,1741.99,11,11,4,0
897,Brian,1658.02,8,7,7,0
897,Diaz,1574.85,8,7,7,0
897,Justin,1524.43,8,7,7,0
897,Bobby,1659.47,6,6,9,0
897,Eric,1466.29,6,6,9,0
897,Barrett,1386.51,6,6,9,0
897,Pfinn,1486.07,5,4,10,0
897,David,1373.1200000000001,5,5,10,0
898,German,1803.71,12,11,3,0
898,Scott,1788.26,11,11,4,0
898,Diaz,1569.3700000000001,8,7,7,0
898,Justin,1514.3,8,7,7,0
898,Bobby,1688.22,7,6,8,0
898,Brian,1605.51,7,7,8,0
898,Eric,1473.02,6,6,9,0
898,Barrett,1354.62,6,6,9,0
898,Pfinn,1487.8,5,4,10,0
898,David,1346.19,5,5,10,0
899,Scott,1770.71,12,11,3,0
899,German,1765.33,11,11,4,0
899,Diaz,1582.52,8,7,7,0
899,Bobby,1665.45,7,6,8,0
899,Brian,1625.04,7,7,8,0
899,Justin,1522.07,7,7,8,0
899,Eric,1454.68,6,6,9,0
899,Barrett,1413.22,6,6,9,0
899,David,1384.82,6,5,9,0
899,Pfinn,1517.08,5,4,10,0
900,Scott,1759,12,11,3,0
900,German,1761.85,11,11,4,0
900,Brian,1633.1299999999999,8,7,7,0
900,Diaz,1573.68,8,7,7,0
900,Justin,1531.54,7,7,8,0
900,Barrett,1424.56,7,6,8,0
900,Bobby,1667.41,6,6,9,0
900,Eric,1489.93,6,6,9,0
900,David,1393.45,6,5,9,0
900,Pfinn,1481.82,4,4,11,0
901,German,1795.74,12,11,3,0
901,Scott,1742.49,11,11,4,0
901,Justin,1514.59,8,7,7,0
901,Bobby,1718.4,7,6,8,0
901,Brian,1672.01,7,7,8,0
901,Diaz,1543.8600000000001,7,7,8,0
901,Eric,1503.52,7,6,8,0
901,Barrett,1394.4,6,6,9,0
901,Pfinn,1471.35,5,4,10,0
901,David,1351.57,5,5,10,0
902,German,1795.88,12,11,3,0
902,Scott,1740.1000000000001,11,11,4,0
902,Brian,1647.9099999999999,8,7,7,0
902,Diaz,1558.81,8,7,7,0
902,Justin,1509.03,7,7,8,0
902,Barrett,1428.76,7,6,8,0
902,Bobby,1657.98,6,6,9,0
902,Eric,1460.09,6,6,9,0
902,David,1388.83,6,5,9,0
902,Pfinn,1493.28,4,4,11,0
903,German,1751.22,12,11,3,0
903,Scott,1714.64,11,11,4,0
903,Bobby,1660.99,7,6,8,0
903,Brian,1608.71,7,7,8,0
903,Diaz,1530.18,7,7,8,0
903,Justin,1527.13,7,7,8,0
903,Eric,1463.61,7,6,8,0
903,Barrett,1407.4,6,6,9,0
903,David,1397.85,6,5,9,0
903,Pfinn,1500.28,5,4,10,0
904,German,1787.3,12,11,3,0
904,Scott,1752.43,11,11,4,0
904,Brian,1638.5,8,7,7,0
904,Diaz,1552.78,8,7,7,0
904,Justin,1522.91,8,7,7,0
904,Bobby,1665.73,6,6,9,0
904,Eric,1471.42,6,6,9,0
904,Barrett,1380.9,6,6,9,0
904,Pfinn,1493.25,5,4,10,0
904,David,1349.1100000000001,5,5,10,0
905,Scott,1747.98,12,11,3,0
905,German,1739.68,11,11,4,0
905,Diaz,1578.28,8,7,7,0
905,Justin,1514.24,8,7,7,0
905,Bobby,1722.95,7,6,8,0
905,Brian,1654.07,7,7,8,0
905,Eric,1480.81,6,6,9,0
905,Barrett,1419.9,6,6,9,0
905,Pfinn,1506.01,5,4,10,0
905,David,1330.95,5,5,10,0
906,German,1807.51,12,11,3,0
906,Scott,1737.3500000000001,11,11,4,0
906,Brian,1664.19,8,7,7,0
906,Diaz,1562.06,7,7,8,0
906,Justin,1514.38,7,7,8,0
906,Eric,1506.81,7,6,8,0
906,Bobby,1646.08,6,6,9,0
906,Barrett,1397.95,6,6,9,0
906,David,1381.7,6,5,9,0
906,Pfinn,1471.82,5,4,10,0
907,German,1768.69,12,11,3,0
907,Scott,1718.42,11,11,4,0
907,Brian,1642.43,8,7,7,0
907,Diaz,1576.73,8,7,7,0
907,Justin,1523.51,8,7,7,0
907,Barrett,1421.68,7,6,8,0
907,Bobby,1643.8,6,6,9,0
907,Eric,1479.32,6,6,9,0
907,David,1361.56,5,5,10,0
907,Pfinn,1479.28,4,4,11,0
908,Scott,1747.66,12,11,3,0
908,German,1755.34,11,11,4,0
908,Brian,1636.95,8,7,7,0
908,Diaz,1562.45,8,7,7,0
908,Justin,1527.01,8,7,7,0
908,Bobby,1641.15,6,6,9,0
908,Eric,1459.81,6,6,9,0
908,Barrett,1401.21,6,6,9,0
908,Pfinn,1477.05,5,4,10,0
908,David,1364.3600000000001,5,5,10,0
909,Scott,1727.21,12,11,3,0
909,German,1716.35,11,11,4,0
909,Brian,1670.54,8,7,7,0
909,Diaz,1566.58,8,7,7,0
909,Justin,1514.31,7,7,8,0
909,Bobby,1660.28,6,6,9,0
909,Eric,1455.98,6,6,9,0
909,Barrett,1385.18,6,6,9,0
909,David,1377.64,6,5,9,0
909,Pfinn,1500.67,5,4,10,0
910,Scott,1720.07,12,11,3,0
910,German,1726.48,11,11,4,0
910,Diaz,1576.34,8,7,7,0
910,Justin,1509.93,8,7,7,0
910,Bobby,1704.11,7,6,8,0
910,Brian,1637.26,7,7,8,0
910,Eric,1484.23,6,6,9,0
910,Barrett,1407.6,6,6,9,0
910,Pfinn,1493.61,5,4,10,0
910,David,1357.46,5,5,10,0
911,Scott,1775.1100000000001,12,11,3,0
911,German,1754.3,11,11,4,0
911,Diaz,1586.47,8,7,7,0
911,Justin,1509.29,8,7,7,0
911,Bobby,1657.25,7,6,8,0
911,Brian,1613.65,7,7,8,0
911,Barrett,1418.79,7,6,8,0
911,Eric,1482.55,6,6,9,0
911,David,1363.95,5,5,10,0
911,Pfinn,1485.13,4,4,11,0
912,German,1769.6100000000001,12,11,3,0
912,Scott,1726.33,11,11,4,0
912,Diaz,1555.76,8,7,7,0
912,Bobby,1683.95,7,6,8,0
912,Brian,1636.85,7,7,8,0
912,Justin,1530.56,7,7,8,0
912,Barrett,1423.22,7,6,8,0
912,Eric,1474.3,6,6,9,0
912,David,1389.51,6,5,9,0
912,Pfinn,1462.32,4,4,11,0
913,German,1783.09,12,11,3,0
913,Scott,1759.74,11,11,4,0
913,Brian,1663.6399999999999,8,7,7,0
913,Diaz,1560.3600000000001,8,7,7,0
913,Justin,1507.32,8,7,7,0
913,Barrett,1401.7,7,6,8,0
913,Bobby,1625.1,6,6,9,0
913,Eric,1473.99,6,6,9,0
913,David,1361.27,5,5,10,0
913,Pfinn,1472.09,4,4,11,0
914,German,1760.15,12,11,3,0
914,Scott,1716.63,11,11,4,0
914,Diaz,1579.43,8,7,7,0
914,Justin,1529.53,8,7,7,0
914,Bobby,1725.81,7,6,8,0
914,Brian,1621.44,7,7,8,0
914,Eric,1447.91,6,6,9,0
914,Barrett,1375.73,6,6,9,0
914,Pfinn,1496.65,5,4,10,0
914,David,1381.89,5,5,10,0
915,Scott,1766.17,12,11,3,0
915,German,1756.94,11,11,4,0
915,Bobby,1653.81,7,6,8,0
915,Brian,1610.3799999999999,7,7,8,0
915,Diaz,1560.4,7,7,8,0
915,Justin,1515.6,7,7,8,0
915,Eric,1513.44,7,6,8,0
915,Barrett,1395.96,6,6,9,0
915,David,1394.1100000000001,6,5,9,0
915,Pfinn,1533.46,5,4,10,0
916,Scott,1745.64,12,11,3,0
916,German,1737.14,11,11,4,0
916,Brian,1640.59,8,7,7,0
916,Justin,1519,8,7,7,0
916,Diaz,1563.34,7,7,8,0
916,Eric,1503.6,7,6,8,0
916,Bobby,1656.8,6,6,9,0
916,Barrett,1404.82,6,6,9,0
916,Pfinn,1480,5,4,10,0
916,David,1346.34,5,5,10,0
917,German,1773.95,12,11,3,0
917,Scott,1749.21,11,11,4,0
917,Diaz,1568.26,8,7,7,0
917,Justin,1533.74,8,7,7,0
917,Bobby,1716.31,7,6,8,0
917,Brian,1613.36,7,7,8,0
917,Eric,1476.36,6,6,9,0
917,Barrett,1387.37,6,6,9,0
917,Pfinn,1513.09,5,4,10,0
917,David,1364.28,5,5,10,0
918,Scott,1766.51,12,11,3,0
918,German,1754.91,11,11,4,0
918,Brian,1654.2,8,7,7,0
918,Diaz,1567.89,8,7,7,0
918,Justin,1517.74,8,7,7,0
918,Barrett,1429.31,7,6,8,0
918,Bobby,1625.08,6,6,9,0
918,Eric,1482.56,6,6,9,0
918,David,1362.1100000000001,5,5,10,0
918,Pfinn,1497.49,4,4,11,0
919,German,1778.85,12,11,3,0
919,Scott,1732.23,11,11,4,0
919,Brian,1655.61,8,7,7,0
919,Diaz,1580.81,8,7,7,0
919,Justin,1527.25,8,7,7,0
919,Bobby,1644.68,6,6,9,0
919,Eric,1483.56,6,6,9,0
919,Barrett,1411.09,6,6,9,0
919,Pfinn,1495.4,5,4,10,0
919,David,1344.24,5,5,10,0
920,Scott,1770.79,12,11,3,0
920,German,1771.95,11,11,4,0
920,Justin,1509.19,8,7,7,0
920,Bobby,1695.28,7,6,8,0
920,Brian,1633.42,7,7,8,0
920,Diaz,1573.32,7,7,8,0
920,Eric,1519.6,7,6,8,0
920,Barrett,1398.6599999999999,6,6,9,0
920,Pfinn,1473.49,5,4,10,0
920,David,1366.17,5,5,10,0
921,German,1778.01,12,11,3,0
921,Scott,1674.05,11,11,4,0
921,Diaz,1554.09,8,7,7,0
921,Bobby,1703.55,7,6,8,0
921,Brian,1640.6299999999999,7,7,8,0
921,Justin,1511.46,7,7,8,0
921,Eric,1475.3899999999999,6,6,9,0
921,Barrett,1404.24,6,6,9,0
921,David,1388.35,6,5,9,0
921,Pfinn,1484.78,5,4,10,0
922,German,1792.9,12,11,3,0
922,Scott,1733.05,11,11,4,0
922,Brian,1638.6399999999999,8,7,7,0
922,Diaz,1572.2,8,7,7,0
922,Justin,1526.48,8,7,7,0
922,Barrett,1410.6399999999999,7,6,8,0
922,Bobby,1663.1200000000001,6,6,9,0
922,Eric,1439.34,6,6,9,0
922,David,1355.65,5,5,10,0
922,Pfinn,1476.62,4,4,11,0
923,Scott,1779.28,12,11,3,0
923,German,1738.37,11,11,4,0
923,Brian,1677.57,8,7,7,0
923,Diaz,1572.21,8,7,7,0
923,Justin,1512.22,8,7,7,0
923,Barrett,1421.85,7,6,8,0
923,Bobby,1697.3700000000001,6,6,9,0
923,Eric,1481.23,6,6,9,0
923,David,1360.84,5,5,10,0
923,Pfinn,1484.14,4,4,11,0
924,German,1783.83,12,11,3,0
924,Scott,1756.46,11,11,4,0
924,Diaz,1561.06,8,7,7,0
924,Justin,1513.33,8,7,7,0
924,Bobby,1668.76,7,6,8,0
924,Brian,1631.99,7,7,8,0
924,Barrett,1406.25,7,6,8,0
924,Eric,1465.01,6,6,9,0
924,David,1360.66,5,5,10,0
924,Pfinn,1459.9,4,4,11,0
925,Scott,1763.27,12,11,3,0
925,German,1758.73,11,11,4,0
925,Brian,1646.12,8,7,7,0
925,Diaz,1566.59,8,7,7,0
925,Justin,1520.1200000000001,8,7,7,0
925,Bobby,1655.91,6,6,9,0
925,Eric,1453.48,6,6,9,0
925,Barrett,1389.09,6,6,9,0
925,Pfinn,1501.22,5,4,10,0
925,David,1367.8,5,5,10,0
926,German,1750.51,12,11,3,0
926,Scott,1729.7,11,11,4,0
926,Brian,1647.1599999999999,8,7,7,0
926,Diaz,1563.58,8,7,7,0
926,Justin,1523.54,8,7,7,0
926,Bobby,1646.53,6,6,9,0
926,Eric,1460.87,6,6,9,0
926,Barrett,1411.24,6,6,9,0
926,Pfinn,1501.45,5,4,10,0
926,David,1375.06,5,5,10,0
927,German,1772.56,12,11,3,0
927,Scott,1751.8600000000001,11,11,4,0
927,Diaz,1568.91,8,7,7,0
927,Justin,1518.9,8,7,7,0
927,Bobby,1704.76,7,6,8,0
927,Brian,1645.54,7,7,8,0
927,Barrett,1398.09,7,6,8,0
927,Eric,1471.4,6,6,9,0
927,David,1346.32,5,5,10,0
927,Pfinn,1461.02,4,4,11,0
928,Scott,1752.5,12,11,3,0
928,German,1750.32,11,11,4,0
928,Diaz,1558.71,8,7,7,0
928,Justin,1536.31,8,7,7,0
928,Bobby,1693.4,7,6,8,0
928,Brian,1632.12,7,7,8,0
928,Eric,1473.47,6,6,9,0
928,Barrett,1401.97,6,6,9,0
928,Pfinn,1484.46,5,4,10,0
928,David,1392.04,5,5,10,0
929,Scott,1767.08,12,11,3,0
929,German,1759.92,11,11,4,0
929,Brian,1647.35,8,7,7,0
929,Diaz,1553.01,8,7,7,0
929,Justin,1511.1,7,7,8,0
929,Barrett,1428.27,7,6,8,0
929,Bobby,1679.98,6,6,9,0
929,Eric,1469.12,6,6,9,0
929,David,1378.92,6,5,9,0
929,Pfinn,1489.37,4,4,11,0
930,Scott,1779.01,12,11,3,0
930,German,1773.83,11,11,4,0
930,Diaz,1554.13,8,7,7,0
930,Justin,1527.32,8,7,7,0
930,Bobby,1710.02,7,6,8,0
930,Brian,1641.53,7,7,8,0
930,Eric,1465.92,6,6,9,0
930,Barrett,1411.17,6,6,9,0
930,Pfinn,1517.69,5,4,10,0
930,David,1353.76,5,5,10,0
931,German,1767.91,12,11,3,0
931,Scott,1742.48,11,11,4,0
931,Brian,1606.4099999999999,8,7,7,0
931,Diaz,1566.99,7,7,8,0
931,Justin,1509.78,7,7,8,0
931,Eric,1502.71,7,6,8,0
931,Bobby,1641.74,6,6,9,0
931,Barrett,1397.35,6,6,9,0
931,David,1368.02,6,5,9,0
931,Pfinn,1501.79,5,4,10,0
932,Scott,1756.04,12,11,3,0
932,German,1749.83,11,11,4,0
932,Diaz,1563.28,8,7,7,0
932,Bobby,1727.14,7,6,8,0
932,Brian,1630.87,7,7,8,0
932,Justin,1517.44,7,7,8,0
932,Barrett,1414.3899999999999,7,6,8,0
932,Eric,1472.28,6,6,9,0
932,David,1384.23,6,5,9,0
932,Pfinn,1477.85,4,4,11,0
933,Scott,1736.27,12,11,3,0
933,German,1715.8,11,11,4,0
933,Diaz,1570.46,8,7,7,0
933,Justin,1521.55,8,7,7,0
933,Bobby,1697.31,7,6,8,0
933,Brian,1635.31,7,7,8,0
933,Eric,1474.22,6,6,9,0
933,Barrett,1399.1399999999999,6,6,9,0
933,Pfinn,1484.46,5,4,10,0
933,David,1364.6200000000001,5,5,10,0
934,Scott,1760.54,12,11,3,0
934,German,1766.58,11,11,4,0
934,Diaz,1563.95,8,7,7,0
934,Bobby,1699.94,7,6,8,0
934,Brian,1654.6399999999999,7,7,8,0
934,Justin,1510.01,7,7,8,0
934,Barrett,1424.69,7,6,8,0
934,Eric,1466.8,6,6,9,0
934,David,1377.49,6,5,9,0
934,Pfinn,1473.35,4,4,11,0
935,German,1784.72,12,11,3,0
935,Scott,1713.46,11,11,4,0
935,Brian,1680.68,8,7,7,0
935,Justin,1530.01,8,7,7,0
935,Diaz,1548.72,7,7,8,0
935,Eric,1491.6,7,6,8,0
935,Barrett,1395.6599999999999,7,6,8,0
935,Bobby,1679.42,6,6,9,0
935,David,1349.58,5,5,10,0
935,Pfinn,1464.94,4,4,11,0
936,Scott,1794.41,12,11,3,0
936,German,1788.83,11,11,4,0
936,Brian,1666.03,8,7,7,0
936,Diaz,1547.3600000000001,7,7,8,0
936,Justin,1508.28,7,7,8,0
936,Eric,1473.15,7,6,8,0
936,Bobby,1659.95,6,6,9,0
936,David,1391.64,6,5,9,0
936,Barrett,1384.35,6,6,9,0
936,Pfinn,1491.53,5,4,10,0
937,Scott,1755.1000000000001,12,11,3,0
937,German,1753.28,11,11,4,0
937,Bobby,1698.71,7,6,8,0
937,Brian,1641.98,7,7,8,0
937,Diaz,1562.3600000000001,7,7,8,0
937,Justin,1493.3,7,7,8,0
937,Eric,1489.77,7,6,8,0
937,Barrett,1427.29,7,6,8,0
937,David,1373.69,6,5,9,0
937,Pfinn,1464.8,4,4,11,0
938,German,1776.79,12,11,3,0
938,Scott,1758.68,11,11,4,0
938,Diaz,1602.3400000000001,8,7,7,0
938,Bobby,1703.43,7,6,8,0
938,Brian,1630.05,7,7,8,0
938,Justin,1512.84,7,7,8,0
938,Eric,1466.73,6,6,9,0
938,Barrett,1397.1599999999999,6,6,9,0
938,David,1374.69,6,5,9,0
938,Pfinn,1481.47,5,4,10,0
939,Scott,1745.49,12,11,3,0
939,German,1727.79,11,11,4,0
939,Brian,1631.45,8,7,7,0
939,Diaz,1562.96,8,7,7,0
939,Justin,1524.04,8,7,7,0
939,Bobby,1663.17,6,6,9,0
939,Eric,1462.65,6,6,9,0
939,Barrett,1410.79,6,6,9,0
939,Pfinn,1491.58,5,4,10,0
939,David,1347.17,5,5,10,0
940,German,1818.15,12,11,3,0
940,Scott,1717.32,11,11,4,0
940,Diaz,1577.13,8,7,7,0
940,Justin,1527.99,8,7,7,0
940,Bobby,1657.07,7,6,8,0
940,Brian,1610.22,7,7,8,0
940,Eric,1486.65,6,6,9,0
940,Barrett,1398.04,6,6,9,0
940,Pfinn,1505.98,5,4,10,0
940,David,1372.45,5,5,10,0
941,German,1837.56,12,11,3,0
941,Scott,1733.69,11,11,4,0
941,Brian,1628.53,8,7,7,0
941,Diaz,1562.43,8,7,7,0
941,Justin,1513.8600000000001,8,7,7,0
941,Barrett,1408.94,7,6,8,0
941,Bobby,1655.71,6,6,9,0
941,Eric,1453.57,6,6,9,0
941,David,1364.08,5,5,10,0
941,Pfinn,1468.09,4,4,11,0
942,Scott,1765.54,12,11,3,0
942,German,1737.72,11,11,4,0
942,Brian,1625.6,8,7,7,0
942,Diaz,1557.34,8,7,7,0
942,Justin,1537.39,8,7,7,0
942,Barrett,1425.4,7,6,8,0
942,Bobby,1644.38,6,6,9,0
942,Eric,1471.34,6,6,9,0
942,David,1371.74,5,5,10,0
942,Pfinn,1452.61,4,4,11,0
943,Scott,1770.6100000000001,12,11,3,0
943,German,1731.99,11,11,4,0
943,Diaz,1590.22,8,7,7,0
943,Justin,1515,8,7,7,0
943,Bobby,1682.2,7,6,8,0
943,Brian,1632.02,7,7,8,0
943,Eric,1496.1399999999999,6,6,9,0
943,Barrett,1397.61,6,6,9,0
943,Pfinn,1474.93,5,4,10,0
943,David,1372.07,5,5,10,0
944,German,1825.44,12,11,3,0
944,Scott,1726.77,11,11,4,0
944,Diaz,1556.1200000000001,8,7,7,0
944,Bobby,1686.66,7,6,8,0
944,Brian,1636.03,7,7,8,0
944,Justin,1517.66,7,7,8,0
944,Barrett,1396.26,7,6,8,0
944,Eric,1456.24,6,6,9,0
944,David,1377.48,6,5,9,0
944,Pfinn,1469.86,4,4,11,0
945,German,1777.13,12,11,3,0
945,Scott,1742.16,11,11,4,0
945,Brian,1632.52,8,7,7,0
945,Diaz,1546.26,8,7,7,0
945,Justin,1524.16,7,7,8,0
945,Bobby,1664.85,6,6,9,0
945,Eric,1467.6,6,6,9,0
945,Barrett,1395.49,6,6,9,0
945,David,1389.32,6,5,9,0
945,Pfinn,1522.1200000000001,5,4,10,0
946,German,1774.8600000000001,12,11,3,0
946,Scott,1766.13,11,11,4,0
946,Diaz,1556.28,8,7,7,0
946,Justin,1519.93,8,7,7,0
946,Bobby,1700.35,7,6,8,0
946,Brian,1605.24,7,7,8,0
946,Eric,1472.15,6,6,9,0
946,Barrett,1417.32,6,6,9,0
946,Pfinn,1491.4,5,4,10,0
946,David,1363.9,5,5,10,0
947,German,1769.77,12,11,3,0
947,Scott,1717.1100000000001,11,11,4,0
947,Brian,1642.29,8,7,7,0
947,Diaz,1575.26,8,7,7,0
947,Justin,1516.5,7,7,8,0
947,Bobby,1654.8,6,6,9,0
947,Eric,1464.62,6,6,9,0
947,Barrett,1400.99,6,6,9,0
947,David,1381.96,6,5,9,0
947,Pfinn,1496.03,5,4,10,0
948,German,1776.62,12,11,3,0
948,Scott,1696.04,11,11,4,0
948,Brian,1648.37,8,7,7,0
948,Justin,1526.6100000000001,8,7,7,0
948,Diaz,1558.78,7,7,8,0
948,Eric,1483.38,7,6,8,0
948,Bobby,1659.1100000000001,6,6,9,0
948,Barrett,1400.73,6,6,9,0
948,Pfinn,1489.73,5,4,10,0
948,David,1354.93,5,5,10,0
949,Scott,1739.6000000000001,12,11,3,0
949,German,1710.65,11,11,4,0
949,Brian,1629.02,8,7,7,0
949,Diaz,1560.59,8,7,7,0
949,Justin,1526.57,8,7,7,0
949,Bobby,1649.85,6,6,9,0
949,Eric,1481.1399999999999,6,6,9,0
949,Barrett,1423.11,6,6,9,0
949,Pfinn,1529.04,5,4,10,0
949,David,1361.31,5,5,10,0
950,Scott,1767.0900000000001,12,11,3,0
950,German,1760.76,11,11,4,0
950,Brian,1639.85,8,7,7,0
950,Diaz,1560.31,8,7,7,0
950,Justin,1524.39,8,7,7,0
950,Bobby,1637.95,6,6,9,0
950,Eric,1480.88,6,6,9,0
950,Barrett,1381.78,6,6,9,0
950,Pfinn,1482.35,5,4,10,0
950,David,1366.47,5,5,10,0
951,Scott,1764.74,12,11,3,0
951,German,1759.6100000000001,11,11,4,0
951,Brian,1666.1299999999999,8,7,7,0
951,Justin,1516.34,8,7,7,0
951,Diaz,1559.43,7,7,8,0
951,Eric,1496.44,7,6,8,0
951,Barrett,1406.74,7,6,8,0
951,Bobby,1672.94,6,6,9,0
951,David,1354,5,5,10,0
951,Pfinn,1477.89,4,4,11,0
952,German,1800.69,12,11,3,0
952,Scott,1726.26,11,11,4,0
952,Brian,1657.75,8,7,7,0
952,Diaz,1555.84,8,7,7,0
952,Justin,1509.88,7,7,8,0
952,Bobby,1671.8,6,6,9,0
952,Eric,1463.4,6,6,9,0
952,Barrett,1398.46,6,6,9,0
952,David,1369.57,6,5,9,0
952,Pfinn,1484.5,5,4,10,0
953,Scott,1817.6000000000001,12,11,3,0
953,German,1763.51,11,11,4,0
953,Diaz,1581.8600000000001,8,7,7,0
953,Justin,1511.07,8,7,7,0
953,Bobby,1701.85,7,6,8,0
953,Brian,1638.51,7,7,8,0
953,Eric,1463.91,6,6,9,0
953,Barrett,1402.93,6,6,9,0
953,Pfinn,1488.06,5,4,10,0
953,David,1355.45,5,5,10,0
954,German,1824.03,12,11,3,0
954,Scott,1739.63,11,11,4,0
954,Diaz,1578.17,8,7,7,0
954,Justin,1513.8700000000001,8,7,7,0
954,Bobby,1702.53,7,6,8,0
954,Brian,1644.45,7,7,8,0
954,Eric,1476.86,6,6,9,0
954,Barrett,1398.47,6,6,9,0
954,Pfinn,1480.16,5,4,10,0
954,David,1371.33,5,5,10,0
955,Scott,1815.48,12,11,3,0
955,German,1797.75,11,11,4,0
955,Diaz,1589.9,8,7,7,0
955,Justin,1517.44,8,7,7,0
955,Bobby,1713.77,7,6,8,0
955,Brian,1645.86,7,7,8,0
955,Barrett,1423.86,7,6,8,0
955,Eric,1458.23,6,6,9,0
955,David,1367.18,5,5,10,0
955,Pfinn,1477.07,4,4,11,0
956,German,1818.3,12,11,3,0
956,Scott,1741.48,11,11,4,0
956,Brian,1671.36,8,7,7,0
956,Diaz,1573.24,8,7,7,0
956,Justin,1514.1,8,7,7,0
956,Bobby,1680.79,6,6,9,0
956,Eric,1471.82,6,6,9,0
956,Barrett,1393.9,6,6,9,0
956,Pfinn,1496.89,5,4,10,0
956,David,1368.38,5,5,10,0
957,German,1800.37,12,11,3,0
957,Scott,1751.1000000000001,11,11,4,0
957,Brian,1656.25,8,7,7,0
957,Diaz,1581.5,8,7,7,0
957,Justin,1521.28,7,7,8,0
957,Bobby,1689.38,6,6,9,0
957,Eric,1478.13,6,6,9,0
957,Barrett,1419.54,6,6,9,0
957,David,1405.17,6,5,9,0
957,Pfinn,1518.04,5,4,10,0
958,German,1804.3,12,11,3,0
958,Scott,1740.68,11,11,4,0
958,Brian,1641.86,8,7,7,0
958,Diaz,1558.98,8,7,7,0
958,Justin,1528.8600000000001,8,7,7,0
958,Bobby,1642.6100000000001,6,6,9,0
958,Eric,1476.54,6,6,9,0
958,Barrett,1383.68,6,6,9,0
958,Pfinn,1511.3,5,4,10,0
958,David,1371.01,5,5,10,0
959,Scott,1761.19,12,11,3,0
959,German,1735.45,11,11,4,0
959,Diaz,1571.19,8,7,7,0
959,Justin,1524.73,8,7,7,0
959,Bobby,1685.16,7,6,8,0
959,Brian,1644.55,7,7,8,0
959,Barrett,1410.47,7,6,8,0
959,Eric,1444.62,6,6,9,0
959,David,1378.27,5,5,10,0
959,Pfinn,1470.49,4,4,11,0
960,German,1801.64,12,11,3,0
960,Scott,1727.3500000000001,11,11,4,0
960,Diaz,1582.55,8,7,7,0
960,Justin,1534.01,8,7,7,0
960,Bobby,1694.66,7,6,8,0
960,Brian,1637.75,7,7,8,0
960,Barrett,1409.44,7,6,8,0
960,Eric,1450.86,6,6,9,0
960,David,1377.13,5,5,10,0
960,Pfinn,1467.51,4,4,11,0
961,German,1770.17,12,11,3,0
961,Scott,1720.53,11,11,4,0
961,Brian,1644.26,8,7,7,0
961,Justin,1525.51,8,7,7,0
961,Diaz,1549.59,7,7,8,0
961,Eric,1501.19,7,6,8,0
961,Bobby,1677.81,6,6,9,0
961,Barrett,1377.1299999999999,6,6,9,0
961,Pfinn,1491.46,5,4,10,0
961,David,1375.94,5,5,10,0
962,German,1796.66,12,11,3,0
962,Scott,1732.05,11,11,4,0
962,Justin,1524.67,8,7,7,0
962,Bobby,1678.42,7,6,8,0
962,Brian,1634.51,7,7,8,0
962,Diaz,1546.59,7,7,8,0
962,Eric,1477.96,7,6,8,0
962,Barrett,1411.27,7,6,8,0
962,David,1357.71,5,5,10,0
962,Pfinn,1468.68,4,4,11,0
963,German,1793.12,12,11,3,0
963,Scott,1732.02,11,11,4,0
963,Diaz,1557.63,8,7,7,0
963,Justin,1521.3700000000001,8,7,7,0
963,Bobby,1675.72,7,6,8,0
963,Brian,1596.9099999999999,7,7,8,0
963,Barrett,1428.72,7,6,8,0
963,Eric,1460.85,6,6,9,0
963,David,1363.13,5,5,10,0
963,Pfinn,1501.19,4,4,11,0
964,Scott,1755.3600000000001,12,11,3,0
964,German,1717.24,11,11,4,0
964,Diaz,1574.94,8,7,7,0
964,Justin,1518.68,8,7,7,0
964,Bobby,1695.78,7,6,8,0
964,Brian,1628.34,7,7,8,0
964,Eric,1470.8,6,6,9,0
964,Barrett,1362.1,6,6,9,0
964,Pfinn,1477.76,5,4,10,0
964,David,1363.3700000000001,5,5,10,0
965,Scott,1755.33,12,11,3,0
965,German,1761.32,11,11,4,0
965,Brian,1630.26,8,7,7,0
965,Diaz,1552.73,7,7,8,0
965,Justin,1513.6200000000001,7,7,8,0
965,Eric,1511.8899999999999,7,6,8,0
965,Bobby,1665.79,6,6,9,0
965,Barrett,1410.75,6,6,9,0
965,David,1383.8,6,5,9,0
965,Pfinn,1498.6,5,4,10,0
966,Scott,1758.16,12,11,3,0
966,German,1736.59,11,11,4,0
966,Diaz,1566.1100000000001,8,7,7,0
966,Justin,1522.17,8,7,7,0
966,Bobby,1681.83,7,6,8,0
966,Brian,1627.15,7,7,8,0
966,Eric,1457.05,6,6,9,0
966,Barrett,1422.1299999999999,6,6,9,0
966,Pfinn,1509.95,5,4,10,0
966,David,1363.39,5,5,10,0
967,German,1798.49,12,11,3,0
967,Scott,1747.3600000000001,11,11,4,0
967,Bobby,1700.69,7,6,8,0
967,Brian,1657.65,7,7,8,0
967,Diaz,1558.8700000000001,7,7,8,0
967,Justin,1521.83,7,7,8,0
967,Eric,1497.32,7,6,8,0
967,David,1382.45,6,5,9,0
967,Barrett,1360.62,6,6,9,0
967,Pfinn,1526.17,5,4,10,0
968,German,1792.03,12,11,3,0
968,Scott,1769.3700000000001,11,11,4,0
968,Brian,1634.17,8,7,7,0
968,Diaz,1554.67,7,7,8,0
968,Justin,1514.4,7,7,8,0
968,Eric,1486.38,7,6,8,0
