Team,Points,Wins,pl_wins,Losses,Tie,sim
PFinn,1906.37,10,9,5,0,573
German,1896.71,9,9,6,0,573
Eric,1798.66,8,7,7,0,573
Scott,1796.92,8,7,7,0,573
Bobby,1760.88,7,6,8,0,573
Barrett,1726.5,6,6,9,0,573
Diaz,1713.95,6,6,9,0,573
Brian,1702.9,6,6,9,0,573
Justin,1472.19,3,3,12,0,573
Bobby,1994.54,12,11,3,0,574
German,2075.22,10,9,5,0,574
PFinn,1994.91,10,10,5,0,574
Diaz,1894.43,8,7,7,0,574
Scott,1699.49,8,8,7,0,574
Barrett,1761.26,7,6,8,0,574
Brian,1720.49,7,7,8,0,574
David,1662.93,5,5,10,0,574
Eric,1454.92,4,3,11,0,574
Justin,1340.74,4,4,11,0,574
PFinn,1963.19,12,12,3,0,575
Scott,1896.14,11,10,4,0,575
German,1785.21,11,10,4,0,575
Barrett,1804.71,10,9,5,0,575
David,1737.51,10,10,5,0,575
Bobby,1709.15,7,6,8,0,575
Eric,1579.32,5,4,10,0,575
Brian,1630.08,4,4,11,0,575
Diaz,1469.46,4,4,11,0,575
Justin,1284.94,1,1,14,0,575
Scott,2334.86,13,12,2,0,576
German,2011.21,12,11,3,0,576
Bobby,1986.18,10,9,5,0,576
Eric,1885.19,9,8,6,0,576
Diaz,1686.55,8,8,7,0,576
PFinn,1931.7,7,7,8,0,576
David,1618,7,6,8,0,576
Brian,1628.8600000000001,4,4,11,0,576
Barrett,1566.1,4,4,11,0,576
Justin,1433.66,1,1,14,0,576
Barrett,1786.12,13,12,2,0,577
German,1828.59,10,9,5,0,577
David,1681.03,10,10,5,0,577
Scott,1640.74,8,7,7,0,577
Eric,1616.84,8,7,7,0,577
Brian,1699.98,7,7,8,0,577
PFinn,1843.46,6,6,9,0,577
Diaz,1570.41,6,6,9,0,577
Bobby,1583,5,4,10,0,577
Justin,1331.98,2,2,13,0,577
PFinn,1873.04,11,11,4,0,578
David,1685.54,11,10,4,0,578
German,1902.4,10,9,5,0,578
Brian,1688.06,9,9,6,0,578
Eric,1523.23,8,7,7,0,578
Scott,1701.68,7,6,8,0,578
Bobby,1687.01,6,5,9,0,578
Barrett,1599.43,6,6,9,0,578
Diaz,1493.53,5,5,10,0,578
Justin,1391.69,2,2,13,0,578
PFinn,1854,12,12,3,0,579
Scott,1946.15,11,10,4,0,579
Barrett,1841.06,10,9,5,0,579
David,1734.97,10,10,5,0,579
Bobby,1796.72,8,7,7,0,579
German,1725.23,7,6,8,0,579
Diaz,1559.8799999999999,5,5,10,0,579
Justin,1549.39,5,5,10,0,579
Eric,1678.79,4,3,11,0,579
Brian,1706.66,3,3,12,0,579
Bobby,2151.86,12,11,3,0,580
German,2042.18,12,12,3,0,580
PFinn,1954.69,12,11,3,0,580
Scott,1856.48,8,8,7,0,580
David,1679.14,7,7,8,0,580
Diaz,1600.73,7,6,8,0,580
Barrett,1674.12,6,5,9,0,580
Eric,1605.84,5,4,10,0,580
Brian,1671.97,4,4,11,0,580
Justin,1437.57,2,2,13,0,580
Scott,2072.74,13,12,2,0,581
German,1939.73,12,11,3,0,581
Bobby,1899.64,11,10,4,0,581
PFinn,1813.06,10,10,5,0,581
Barrett,1800.16,7,6,8,0,581
David,1716.79,6,6,9,0,581
Brian,1628.78,6,6,9,0,581
Diaz,1469.29,5,5,10,0,581
Eric,1435.82,3,3,12,0,581
Justin,1426.6,2,1,13,0,581
Diaz,1890.86,11,10,4,0,582
German,1874.95,11,10,4,0,582
Scott,1977.51,10,10,5,0,582
PFinn,1943,9,9,6,0,582
David,1721.43,8,7,7,0,582
Eric,1675.8,8,7,7,0,582
Barrett,1866.95,7,7,8,0,582
Bobby,1847.48,7,6,8,0,582
Brian,1556.38,3,3,12,0,582
Justin,1424.28,1,1,14,0,582
Scott,2529.88,13,12,2,0,583
Bobby,1985.24,11,11,4,0,583
PFinn,1965.75,11,10,4,0,583
Diaz,1756.99,9,9,6,0,583
Barrett,1669.11,7,6,8,0,583
David,1660.07,7,7,8,0,583
Brian,1697.81,6,5,9,0,583
Eric,1511.97,5,5,10,0,583
German,1428.24,4,4,11,0,583
Justin,1371.72,2,1,13,0,583
Scott,2138.09,13,12,2,0,584
PFinn,1980.64,13,12,2,0,584
Bobby,1908.0800000000002,10,9,5,0,584
David,1735.84,9,8,6,0,584
Barrett,1800,8,8,7,0,584
Diaz,1612.18,7,7,8,0,584
German,1552.97,6,6,9,0,584
Eric,1531.92,5,4,10,0,584
Brian,1631.49,3,3,12,0,584
Justin,1374.52,1,1,14,0,584
German,2034.1,10,10,5,0,585
Scott,1946.54,10,10,5,0,585
Brian,1714.43,10,10,5,0,585
Bobby,1962.46,9,8,6,0,585
PFinn,1915.99,9,8,6,0,585
Barrett,1800.69,9,8,6,0,585
Diaz,1745.98,9,8,6,0,585
David,1694.63,6,6,9,0,585
Justin,1521.02,2,1,13,0,585
Eric,1450.06,1,1,14,0,585
PFinn,1956.6,13,12,2,0,586
Scott,2192.92,12,11,3,0,586
Bobby,2062.65,11,10,4,0,586
Barrett,1846.09,8,8,7,0,586
German,1801.01,8,8,7,0,586
David,1710.8,8,7,7,0,586
Eric,1711.59,6,5,9,0,586
Diaz,1616.01,5,5,10,0,586
Brian,1544.52,3,3,12,0,586
Justin,1348.1399999999999,1,1,14,0,586
PFinn,2095.89,11,11,4,0,587
German,1871.23,11,10,4,0,587
Scott,1898.67,10,10,5,0,587
Bobby,1908.83,9,8,6,0,587
Barrett,1756.69,8,8,7,0,587
David,1728.6100000000001,8,7,7,0,587
Brian,1693.33,7,7,8,0,587
Eric,1558.56,5,5,10,0,587
Diaz,1414.59,4,3,11,0,587
Justin,1373.96,2,1,13,0,587
PFinn,2029.48,13,12,2,0,588
Scott,1940.6,11,10,4,0,588
Bobby,1867.04,11,10,4,0,588
German,1805.49,10,10,5,0,588
Diaz,1592.94,7,7,8,0,588
David,1719.12,6,6,9,0,588
Barrett,1642.61,6,5,9,0,588
Eric,1510.58,6,5,9,0,588
Brian,1657.82,4,4,11,0,588
Justin,1298.16,1,1,14,0,588
Diaz,1843.7199999999998,12,11,3,0,589
Barrett,1790.42,11,10,4,0,589
German,1897.1100000000001,9,8,6,0,589
PFinn,1869.38,9,9,6,0,589
Brian,1790.59,8,8,7,0,589
Eric,1708.23,8,7,7,0,589
David,1663.39,7,7,8,0,589
Scott,1719.29,6,6,9,0,589
Bobby,1662.21,5,4,10,0,589
Justin,1336.19,0,0,15,0,589
Scott,2005.94,12,11,3,0,590
PFinn,1923.65,12,11,3,0,590
German,1846.75,10,10,5,0,590
Barrett,1850.58,9,8,6,0,590
Brian,1644.06,9,8,6,0,590
Eric,1586.3700000000001,7,6,8,0,590
Bobby,1609.5,5,5,10,0,590
Diaz,1541.89,5,5,10,0,590
David,1560.49,4,4,11,0,590
Justin,1509.35,2,2,13,0,590
Diaz,1952.24,12,11,3,0,591
PFinn,1952.01,12,12,3,0,591
German,1938.26,11,10,4,0,591
Scott,1768.38,8,8,7,0,591
Bobby,1767.96,7,6,8,0,591
Brian,1725.28,7,7,8,0,591
Barrett,1791.42,6,5,9,0,591
David,1535.38,6,6,9,0,591
Justin,1400.47,4,3,11,0,591
Eric,1398.65,2,2,13,0,591
Scott,2015.44,12,11,3,0,592
Bobby,2117.25,10,10,5,0,592
Eric,1883.28,10,9,5,0,592
PFinn,1874.05,9,8,6,0,592
German,1845.73,9,9,6,0,592
Barrett,1807.51,7,6,8,0,592
Diaz,1735.85,7,7,8,0,592
Brian,1723.28,5,4,10,0,592
David,1564.72,5,5,10,0,592
Justin,1354.77,1,1,14,0,592
German,2276.0299999999997,14,13,1,0,593
PFinn,1911.77,12,12,3,0,593
Scott,1875.48,10,9,5,0,593
Bobby,1881.34,9,9,6,0,593
Brian,1618.82,7,6,8,0,593
Barrett,1464.3799999999999,6,6,9,0,593
David,1568.05,5,4,10,0,593
Diaz,1459.65,5,5,10,0,593
Eric,1471.34,4,4,11,0,593
Justin,1364.71,3,2,12,0,593
Bobby,2065.87,11,10,4,0,594
David,1764.53,11,11,4,0,594
Scott,2049.98,10,9,5,0,594
PFinn,1949.27,10,9,5,0,594
Barrett,1740.92,8,7,7,0,594
Diaz,1689.31,8,8,7,0,594
German,1792.67,7,7,8,0,594
Eric,1643.98,7,6,8,0,594
Brian,1611.96,3,3,12,0,594
Justin,1295.25,0,0,15,0,594
PFinn,2175.99,12,11,3,0,595
Scott,1895.6200000000001,10,10,5,0,595
German,1795.6,9,9,6,0,595
Barrett,1829.4,8,8,7,0,595
David,1750.59,8,7,7,0,595
Bobby,1803.0900000000001,7,7,8,0,595
Diaz,1757.23,7,6,8,0,595
Brian,1669.45,7,6,8,0,595
Eric,1624.7,6,5,9,0,595
Justin,1408.31,1,1,14,0,595
German,2157.15,13,12,2,0,596
PFinn,2067.78,11,11,4,0,596
Scott,1783.07,11,10,4,0,596
Barrett,1883.67,9,8,6,0,596
Bobby,1898.93,8,7,7,0,596
David,1684.8600000000001,7,7,8,0,596
Brian,1659.91,6,6,9,0,596
Diaz,1444.88,5,5,10,0,596
Eric,1401.24,3,2,12,0,596
Justin,1327.38,2,2,13,0,596
Diaz,1997.08,11,11,4,0,597
PFinn,1921.27,11,11,4,0,597
David,1745.25,10,9,5,0,597
German,1758.8600000000001,9,8,6,0,597
Scott,1890.44,8,7,7,0,597
Barrett,1704.87,7,7,8,0,597
Bobby,1688.21,7,7,8,0,597
Eric,1662.73,7,6,8,0,597
Brian,1622.03,3,2,12,0,597
Justin,1150.46,2,2,13,0,597
PFinn,2031.84,13,12,2,0,598
Scott,2218.57,11,10,4,0,598
Bobby,2119.67,11,10,4,0,598
Barrett,1741.48,9,8,6,0,598
German,1832.94,8,8,7,0,598
Diaz,1637.82,7,7,8,0,598
David,1672.26,6,6,9,0,598
Brian,1582.43,4,4,11,0,598
Eric,1410.68,4,4,11,0,598
Justin,1374.77,2,1,13,0,598
German,2167.03,13,12,2,0,599
Bobby,2073.91,13,12,2,0,599
PFinn,1942.08,10,10,5,0,599
Scott,1858.15,8,7,7,0,599
Brian,1690.23,7,7,8,0,599
David,1685.78,7,7,8,0,599
Barrett,1736.97,6,5,9,0,599
Diaz,1552.05,6,6,9,0,599
Eric,1567.87,4,3,11,0,599
Justin,1203.78,1,1,14,0,599
PFinn,1920.03,11,10,4,0,600
Scott,1914.86,11,10,4,0,600
David,1853.03,10,9,5,0,600
German,1861.5,9,9,6,0,600
Eric,1712.83,8,7,7,0,600
Barrett,1739.99,7,7,8,0,600
Diaz,1685.75,7,7,8,0,600
Bobby,1661.93,6,6,9,0,600
Brian,1569.14,4,3,11,0,600
Justin,1397.29,2,2,13,0,600
PFinn,1874.38,13,12,2,0,601
Bobby,2063.94,11,10,4,0,601
German,1992.02,10,10,5,0,601
David,1804.17,10,9,5,0,601
Scott,1855.05,8,7,7,0,601
Brian,1730.73,6,6,9,0,601
Eric,1633.11,6,5,9,0,601
Diaz,1588.54,5,5,10,0,601
Barrett,1739.29,4,4,11,0,601
Justin,1133.8899999999999,2,2,13,0,601
Scott,2108.66,12,11,3,0,602
German,2065.33,12,12,3,0,602
Bobby,2023.85,12,11,3,0,602
PFinn,1872.64,11,10,4,0,602
Barrett,1839.88,7,6,8,0,602
Diaz,1736.98,6,6,9,0,602
Eric,1599.74,6,5,9,0,602
David,1514.79,5,5,10,0,602
Brian,1617.12,3,3,12,0,602
Justin,1117.12,1,1,14,0,602
Bobby,2054.87,11,10,4,0,603
German,1871.17,11,10,4,0,603
Scott,1798.55,11,10,4,0,603
Barrett,1849.42,10,9,5,0,603
PFinn,1862.19,9,9,6,0,603
Diaz,1556.67,6,6,9,0,603
Brian,1633.1,5,5,10,0,603
David,1608.28,5,5,10,0,603
Eric,1577.62,5,4,10,0,603
Justin,1312.05,2,2,13,0,603
PFinn,1947.94,12,12,3,0,604
German,1894.92,10,9,5,0,604
Scott,1855.27,9,8,6,0,604
David,1699.1,9,8,6,0,604
Brian,1769.09,7,7,8,0,604
Barrett,1755.76,7,7,8,0,604
Eric,1669.73,7,6,8,0,604
Diaz,1615.61,7,7,8,0,604
Bobby,1752.58,6,5,9,0,604
Justin,1551.56,1,1,14,0,604
David,1900.49,13,12,2,0,605
German,1893.62,10,10,5,0,605
Bobby,1869.7,9,8,6,0,605
PFinn,1853.41,9,8,6,0,605
Scott,1847.8400000000001,9,9,6,0,605
Barrett,1772.24,9,9,6,0,605
Diaz,1637.81,7,6,8,0,605
Brian,1648.03,5,5,10,0,605
Justin,1456.24,3,2,12,0,605
Eric,1428.14,1,1,14,0,605
Bobby,1947.5900000000001,11,11,4,0,606
PFinn,1846.05,11,10,4,0,606
Scott,1841.18,10,9,5,0,606
David,1711.29,10,9,5,0,606
Brian,1706.92,8,7,7,0,606
German,1624.56,8,8,7,0,606
Barrett,1720.08,6,6,9,0,606
Diaz,1574.67,6,6,9,0,606
Eric,1502.73,4,3,11,0,606
Justin,1319.93,1,1,14,0,606
PFinn,2012.02,13,12,2,0,607
German,1896.94,11,11,4,0,607
Barrett,1838.3899999999999,9,8,6,0,607
Bobby,1836.58,9,8,6,0,607
Scott,1809.78,9,8,6,0,607
Diaz,1834.25,8,8,7,0,607
Brian,1687.27,6,6,9,0,607
David,1579.46,5,5,10,0,607
Eric,1593.63,4,3,11,0,607
Justin,1265.13,1,1,14,0,607
Scott,2071.07,10,9,5,0,608
Bobby,2041.46,10,9,5,0,608
PFinn,1797.23,10,9,5,0,608
German,1881.5,9,9,6,0,608
Barrett,1710.04,8,7,7,0,608
Diaz,1751.01,7,7,8,0,608
David,1658.1,7,7,8,0,608
Brian,1765.1,6,6,9,0,608
Eric,1536.22,4,4,11,0,608
Justin,1433.44,4,3,11,0,608
PFinn,2015.27,13,12,2,0,609
German,1964.39,11,11,4,0,609
David,1765.28,10,9,5,0,609
Scott,1717.7,8,7,7,0,609
Eric,1626.92,8,7,7,0,609
Bobby,1762.31,7,7,8,0,609
Brian,1661.32,7,6,8,0,609
Barrett,1678.21,5,5,10,0,609
Justin,1403.26,3,3,12,0,609
Diaz,1374.6599999999999,3,3,12,0,609
PFinn,1939.88,14,13,1,0,610
David,1714.82,11,10,4,0,610
Bobby,1839.29,10,9,5,0,610
Brian,1711.04,8,8,7,0,610
Diaz,1603.8,8,7,7,0,610
Barrett,1772.6200000000001,7,7,8,0,610
Eric,1531.89,6,6,9,0,610
Scott,1650.8600000000001,5,5,10,0,610
German,1644.3,5,5,10,0,610
Justin,1376.06,1,0,14,0,610
Barrett,1904.52,13,12,2,0,611
PFinn,1919.09,10,9,5,0,611
German,1859.13,10,10,5,0,611
Brian,1729.36,8,8,7,0,611
Scott,1703.72,8,7,7,0,611
Eric,1702.54,7,7,8,0,611
Bobby,1919.96,6,5,9,0,611
David,1711.18,6,6,9,0,611
Diaz,1680.2,5,5,10,0,611
Justin,1369.73,2,1,13,0,611
Bobby,2345.2,13,12,2,0,612
Scott,2148.21,12,11,3,0,612
German,1833.72,9,9,6,0,612
Barrett,1804.88,9,8,6,0,612
PFinn,1766.58,8,7,7,0,612
David,1733.73,8,8,7,0,612
Eric,1520.99,7,6,8,0,612
Brian,1639,4,4,11,0,612
Diaz,1477.61,4,4,11,0,612
Justin,1382.93,1,1,14,0,612
PFinn,1903.48,14,13,1,0,613
Bobby,1957.61,11,10,4,0,613
Barrett,1829.43,9,8,6,0,613
David,1738.51,9,9,6,0,613
Scott,1946.96,8,8,7,0,613
German,1824.54,7,7,8,0,613
Diaz,1523.38,7,6,8,0,613
Brian,1673.36,5,5,10,0,613
Justin,1442.47,3,2,12,0,613
Eric,1514.44,2,2,13,0,613
German,2073.34,12,11,3,0,614
Scott,2110.7,11,11,4,0,614
Barrett,1811.79,10,10,5,0,614
PFinn,1855.77,9,9,6,0,614
Diaz,1751.6100000000001,9,8,6,0,614
David,1638.04,8,7,7,0,614
Bobby,1694.3600000000001,5,4,10,0,614
Brian,1605.1299999999999,5,5,10,0,614
Eric,1541.29,5,5,10,0,614
Justin,1316.93,1,0,14,0,614
PFinn,1914.8899999999999,12,11,3,0,615
Bobby,2084.7,11,10,4,0,615
Scott,1824.4,9,8,6,0,615
David,1681.23,9,9,6,0,615
Eric,1639.35,9,8,6,0,615
German,1750.93,8,8,7,0,615
Barrett,1491.85,6,5,9,0,615
Brian,1636.81,5,5,10,0,615
Justin,1326.01,4,4,11,0,615
Diaz,1386.88,2,2,13,0,615
Scott,2144.69,14,13,1,0,616
Bobby,2016.6100000000001,11,10,4,0,616
David,1770.94,11,10,4,0,616
PFinn,1930.43,10,10,5,0,616
German,1796.19,8,7,7,0,616
Barrett,1716.19,7,7,8,0,616
Brian,1629.35,6,6,9,0,616
Diaz,1544.8,5,5,10,0,616
Eric,1376.02,2,1,13,0,616
Justin,1264.51,1,1,14,0,616
Scott,2114.52,13,12,2,0,617
PFinn,1855.59,11,10,4,0,617
Barrett,1858.04,10,9,5,0,617
Bobby,1858.1100000000001,9,8,6,0,617
German,1697.29,8,8,7,0,617
David,1736.31,7,7,8,0,617
Brian,1681.62,6,6,9,0,617
Diaz,1519.22,5,5,10,0,617
Justin,1503.24,4,3,11,0,617
Eric,1441.76,2,2,13,0,617
Scott,2033.74,12,11,3,0,618
Bobby,1943.35,11,10,4,0,618
PFinn,1809.56,9,8,6,0,618
Diaz,1791.56,9,9,6,0,618
Brian,1735.4,9,9,6,0,618
German,1756.79,8,8,7,0,618
Barrett,1721.27,7,6,8,0,618
David,1613.67,6,6,9,0,618
Justin,1485.87,2,1,13,0,618
Eric,1402.99,2,2,13,0,618
Scott,2068.59,14,13,1,0,619
Barrett,1978.42,11,10,4,0,619
David,1672.8,9,9,6,0,619
PFinn,1899.71,8,7,7,0,619
Eric,1704.1000000000001,8,7,7,0,619
German,1737.52,7,7,8,0,619
Brian,1737.81,6,5,9,0,619
Bobby,1727.5800000000002,6,6,9,0,619
Diaz,1437.64,5,5,10,0,619
Justin,1336.62,1,1,14,0,619
Bobby,2274.32,13,12,2,0,620
PFinn,2015.65,12,12,3,0,620
Scott,1887.91,10,10,5,0,620
German,1907.41,9,8,6,0,620
Barrett,1792.07,9,8,6,0,620
Diaz,1663.54,9,8,6,0,620
David,1660.25,5,5,10,0,620
Brian,1706.23,4,4,11,0,620
Eric,1597.11,3,3,12,0,620
Justin,1364.59,1,0,14,0,620
Scott,2278.04,12,11,3,0,621
PFinn,1863.41,11,10,4,0,621
Bobby,1745.24,9,9,6,0,621
German,1848.85,8,8,7,0,621
David,1662.83,8,8,7,0,621
Diaz,1653.13,7,7,8,0,621
Brian,1648.44,7,6,8,0,621
Barrett,1612.74,7,6,8,0,621
Eric,1438.81,6,5,9,0,621
Justin,1303.1599999999999,0,0,15,0,621
PFinn,1962.56,13,12,2,0,622
Bobby,2053.02,12,11,3,0,622
German,1962.29,11,11,4,0,622
Barrett,1742.43,10,9,5,0,622
David,1722.23,8,8,7,0,622
Scott,1619.8,8,7,7,0,622
Brian,1619.94,5,5,10,0,622
Eric,1515.52,3,2,12,0,622
Justin,1388.84,3,3,12,0,622
Diaz,1378.46,2,2,13,0,622
Scott,2225.49,12,11,3,0,623
German,1991.48,12,12,3,0,623
PFinn,1910.17,11,10,4,0,623
Bobby,1859.8400000000001,9,9,6,0,623
David,1767.43,9,8,6,0,623
Barrett,1780.3600000000001,8,8,7,0,623
Brian,1596.2,5,4,10,0,623
Diaz,1410.73,5,5,10,0,623
Eric,1424.92,3,3,12,0,623
Justin,1209.72,1,0,14,0,623
PFinn,1943.98,13,12,2,0,624
Brian,1820.24,12,11,3,0,624
David,1758,10,10,5,0,624
Scott,1760.29,9,8,6,0,624
Bobby,1757.23,7,7,8,0,624
Barrett,1679.87,7,6,8,0,624
Diaz,1433.27,6,6,9,0,624
German,1542.43,5,5,10,0,624
Eric,1310.55,4,4,11,0,624
Justin,1350,2,1,13,0,624
PFinn,1928.9,12,11,3,0,625
David,1787.47,11,10,4,0,625
German,2203.17,10,10,5,0,625
Scott,1793.08,10,10,5,0,625
Bobby,1876.71,9,9,6,0,625
Brian,1732.71,8,7,7,0,625
Diaz,1481.28,5,4,10,0,625
Eric,1586.12,4,3,11,0,625
Barrett,1542.1,4,4,11,0,625
Justin,1502.4,2,2,13,0,625
Scott,2010.13,14,13,1,0,626
German,2041.99,12,11,3,0,626
Bobby,1970.1100000000001,12,11,3,0,626
David,1768.86,9,9,6,0,626
PFinn,1886.8899999999999,8,8,7,0,626
Barrett,1654.24,6,5,9,0,626
Brian,1585.4,5,5,10,0,626
Eric,1411.96,4,3,11,0,626
Diaz,1233.08,3,3,12,0,626
Justin,1255.12,2,2,13,0,626
PFinn,1917.87,11,10,4,0,627
David,1768.43,11,10,4,0,627
Scott,1891.03,9,8,6,0,627
German,1826.25,9,9,6,0,627
Bobby,1753.89,8,7,7,0,627
Barrett,1785.57,7,7,8,0,627
Diaz,1700.37,7,7,8,0,627
Brian,1705.08,6,6,9,0,627
Justin,1577.68,5,4,10,0,627
Eric,1514.6200000000001,2,2,13,0,627
PFinn,1937.42,13,12,2,0,628
German,2056.57,10,10,5,0,628
Bobby,1929.77,9,8,6,0,628
Eric,1777.82,9,8,6,0,628
Diaz,1908.02,8,7,7,0,628
David,1732.9,7,7,8,0,628
Scott,1746.17,6,6,9,0,628
Barrett,1704.46,6,5,9,0,628
Brian,1672.45,4,4,11,0,628
Justin,1510.07,3,3,12,0,628
Bobby,2102.63,12,11,3,0,629
Scott,2091.9700000000003,12,12,3,0,629
PFinn,1873.4099999999999,10,9,5,0,629
German,1906.9,8,8,7,0,629
Diaz,1826.81,8,7,7,0,629
David,1674.76,8,7,7,0,629
Brian,1724.36,7,7,8,0,629
Barrett,1741.75,5,5,10,0,629
Eric,1686.34,5,4,10,0,629
Justin,1349.55,0,0,15,0,629
PFinn,1966.73,11,11,4,0,630
Scott,1833.81,10,9,5,0,630
German,1875.99,9,8,6,0,630
Bobby,1843.78,9,9,6,0,630
Barrett,1823.01,9,8,6,0,630
Eric,1690,8,7,7,0,630
Diaz,1811.65,7,7,8,0,630
David,1573.48,7,7,8,0,630
Brian,1637.8899999999999,4,3,11,0,630
Justin,1424.17,1,1,14,0,630
Scott,2259.8,14,13,1,0,631
PFinn,1946.27,12,11,3,0,631
Bobby,1991.97,9,9,6,0,631
David,1797.96,9,8,6,0,631
German,1740.02,7,7,8,0,631
Diaz,1681.12,7,7,8,0,631
Eric,1668.8,6,5,9,0,631
Barrett,1577.1399999999999,6,6,9,0,631
Brian,1680.14,4,3,11,0,631
Justin,1285.55,1,1,14,0,631
PFinn,2052.29,13,12,2,0,632
Barrett,1887.8,10,9,5,0,632
Bobby,1954.3,9,8,6,0,632
David,1782.19,9,9,6,0,632
Scott,1728.72,9,9,6,0,632
Diaz,1460.63,7,6,8,0,632
Brian,1685.26,6,6,9,0,632
German,1378.24,6,6,9,0,632
Eric,1559.37,4,4,11,0,632
Justin,1342.85,2,1,13,0,632
PFinn,1929.8,13,12,2,0,633
Bobby,2061.75,11,10,4,0,633
Scott,1983.92,11,10,4,0,633
German,2016.95,9,9,6,0,633
David,1686.21,8,8,7,0,633
Brian,1744.26,6,6,9,0,633
Barrett,1682,6,5,9,0,633
Eric,1607.14,5,4,10,0,633
Diaz,1563.3,4,4,11,0,633
Justin,1383.7,2,2,13,0,633
Bobby,1861.26,10,10,5,0,634
Brian,1788.5,10,9,5,0,634
Diaz,1727.69,10,9,5,0,634
Barrett,1664.39,10,9,5,0,634
German,1706.55,9,8,6,0,634
PFinn,1751.1299999999999,8,8,7,0,634
David,1599.46,7,7,8,0,634
Scott,1329.88,6,6,9,0,634
Eric,1521.46,4,3,11,0,634
Justin,1375.75,1,1,14,0,634
PFinn,1800.25,11,11,4,0,635
German,1741.6,11,10,4,0,635
Scott,1874.38,10,9,5,0,635
David,1744.69,10,9,5,0,635
Barrett,1795.47,8,8,7,0,635
Bobby,1727.59,8,8,7,0,635
Eric,1666.7,6,5,9,0,635
Diaz,1465.6,5,5,10,0,635
Brian,1683.1,4,3,11,0,635
Justin,1344.13,2,2,13,0,635
PFinn,1907.95,12,12,3,0,636
Bobby,2009.67,11,10,4,0,636
Scott,1888.91,9,9,6,0,636
Barrett,1776.05,9,8,6,0,636
German,1735.31,7,6,8,0,636
Eric,1615.17,6,6,9,0,636
David,1612.24,6,6,9,0,636
Brian,1610.1399999999999,6,6,9,0,636
Justin,1625.79,5,4,10,0,636
Diaz,1544.3799999999999,4,3,11,0,636
Scott,2264.01,13,12,2,0,637
German,1998.55,13,12,2,0,637
Bobby,1804.5,9,9,6,0,637
Diaz,1858.23,8,8,7,0,637
David,1726.07,8,8,7,0,637
PFinn,1643.11,7,7,8,0,637
Barrett,1767.11,6,5,9,0,637
Brian,1697.67,6,5,9,0,637
Eric,1497.38,4,3,11,0,637
Justin,1317.02,1,1,14,0,637
Scott,2103.32,12,11,3,0,638
German,2020.63,12,11,3,0,638
Barrett,1834.87,11,11,4,0,638
Diaz,1673,8,8,7,0,638
PFinn,1884.41,7,7,8,0,638
David,1690.13,7,6,8,0,638
Bobby,1776.03,6,5,9,0,638
Eric,1589.9,6,5,9,0,638
Brian,1678.12,5,5,10,0,638
Justin,1361.29,1,1,14,0,638
Scott,2171.46,11,10,4,0,639
German,2161.06,11,10,4,0,639
Bobby,2066.52,10,9,5,0,639
PFinn,1965.1,9,9,6,0,639
David,1797.7,9,9,6,0,639
Barrett,1780.0900000000001,9,8,6,0,639
Eric,1719.75,7,6,8,0,639
Diaz,1843.66,6,6,9,0,639
Brian,1644.43,3,3,12,0,639
Justin,1551.22,0,0,15,0,639
German,2227.94,12,12,3,0,640
Scott,2115.64,11,10,4,0,640
PFinn,1986.06,10,9,5,0,640
Barrett,1810.78,10,10,5,0,640
Bobby,1852.4,8,7,7,0,640
Diaz,1693.8,8,8,7,0,640
David,1648.57,7,6,8,0,640
Brian,1622.23,5,5,10,0,640
Eric,1476.03,4,3,11,0,640
Justin,1311.02,0,0,15,0,640
Scott,1971.41,11,11,4,0,641
PFinn,1928.98,11,10,4,0,641
Bobby,1920.23,11,10,4,0,641
David,1625.46,9,8,6,0,641
Barrett,1703.57,8,8,7,0,641
Eric,1703.83,7,6,8,0,641
Diaz,1678.8,6,5,9,0,641
Brian,1676.22,5,5,10,0,641
Justin,1441.85,4,4,11,0,641
German,1417.18,3,3,12,0,641
Scott,2365.04,14,13,1,0,642
PFinn,1941.33,12,11,3,0,642
Bobby,2219.46,11,10,4,0,642
German,1931.51,9,9,6,0,642
David,1698.08,9,8,6,0,642
Barrett,1717.15,6,6,9,0,642
Diaz,1544.57,6,6,9,0,642
Brian,1547.45,3,3,12,0,642
Eric,1442.96,3,3,12,0,642
Justin,1346.1299999999999,2,1,13,0,642
PFinn,1873.31,12,11,3,0,643
Bobby,2002.3500000000001,9,8,6,0,643
Barrett,1757.34,9,8,6,0,643
David,1705.94,9,9,6,0,643
Scott,1871.77,8,8,7,0,643
Eric,1606.56,8,7,7,0,643
German,1703.41,7,7,8,0,643
Diaz,1588.3700000000001,7,6,8,0,643
Brian,1708.41,4,4,11,0,643
Justin,1421.47,2,2,13,0,643
Bobby,2020.67,12,11,3,0,644
German,1872.29,12,11,3,0,644
Scott,1952.6499999999999,9,9,6,0,644
Barrett,1811.54,9,9,6,0,644
David,1754.41,9,8,6,0,644
Eric,1748.29,8,7,7,0,644
PFinn,1796.77,7,7,8,0,644
Diaz,1613.44,5,4,10,0,644
Brian,1641.51,3,3,12,0,644
Justin,1390.79,1,1,14,0,644
PFinn,2065.1,14,13,1,0,645
Diaz,1854.48,10,9,5,0,645
David,1741.73,10,9,5,0,645
German,1980.12,9,9,6,0,645
Bobby,1952.96,9,9,6,0,645
Scott,1941.26,8,8,7,0,645
Eric,1618.8600000000001,5,5,10,0,645
