Team,Points,Wins,pl_wins,Losses,Tie,sim
Burg,1448,4,4,10,0,266
Wikle,1692,9,9,5,0,267
Brazil,1802,8,8,6,0,267
Rebecca,1743.5,8,8,6,0,267
Jersey,1723,8,8,6,0,267
Ford,1828.5,7,7,7,0,267
Kral,1661.5,7,7,7,0,267
Jangaard,1620,7,7,7,0,267
Bethany,1618.5,7,7,7,0,267
Scott,1497.5,5,5,9,0,267
Burg,1448,4,4,10,0,267
Wikle,1692,9,9,5,0,268
Brazil,1802,8,8,6,0,268
Rebecca,1743.5,8,8,6,0,268
Jersey,1723,8,8,6,0,268
Ford,1828.5,7,7,7,0,268
Kral,1661.5,7,7,7,0,268
Jangaard,1620,7,7,7,0,268
Bethany,1618.5,7,7,7,0,268
Scott,1497.5,5,5,9,0,268
Burg,1448,4,4,10,0,268
Wikle,1692,9,9,5,0,269
Brazil,1802,8,8,6,0,269
Rebecca,1743.5,8,8,6,0,269
Jersey,1723,8,8,6,0,269
Ford,1828.5,7,7,7,0,269
Kral,1661.5,7,7,7,0,269
Jangaard,1620,7,7,7,0,269
Bethany,1618.5,7,7,7,0,269
Scott,1497.5,5,5,9,0,269
Burg,1448,4,4,10,0,269
Wikle,1692,9,9,5,0,270
Brazil,1802,8,8,6,0,270
Rebecca,1743.5,8,8,6,0,270
Jersey,1723,8,8,6,0,270
Ford,1828.5,7,7,7,0,270
Kral,1661.5,7,7,7,0,270
Jangaard,1620,7,7,7,0,270
Bethany,1618.5,7,7,7,0,270
Scott,1497.5,5,5,9,0,270
Burg,1448,4,4,10,0,270
Wikle,1692,9,9,5,0,271
Brazil,1802,8,8,6,0,271
Rebecca,1743.5,8,8,6,0,271
Jersey,1723,8,8,6,0,271
Ford,1828.5,7,7,7,0,271
Kral,1661.5,7,7,7,0,271
Jangaard,1620,7,7,7,0,271
Bethany,1618.5,7,7,7,0,271
Scott,1497.5,5,5,9,0,271
Burg,1448,4,4,10,0,271
Wikle,1692,9,9,5,0,272
Brazil,1802,8,8,6,0,272
Rebecca,1743.5,8,8,6,0,272
Jersey,1723,8,8,6,0,272
Ford,1828.5,7,7,7,0,272
Kral,1661.5,7,7,7,0,272
Jangaard,1620,7,7,7,0,272
Bethany,1618.5,7,7,7,0,272
Scott,1497.5,5,5,9,0,272
Burg,1448,4,4,10,0,272
Wikle,1692,9,9,5,0,273
Brazil,1802,8,8,6,0,273
Rebecca,1743.5,8,8,6,0,273
Jersey,1723,8,8,6,0,273
Ford,1828.5,7,7,7,0,273
Kral,1661.5,7,7,7,0,273
Jangaard,1620,7,7,7,0,273
Bethany,1618.5,7,7,7,0,273
Scott,1497.5,5,5,9,0,273
Burg,1448,4,4,10,0,273
Wikle,1692,9,9,5,0,274
Brazil,1802,8,8,6,0,274
Rebecca,1743.5,8,8,6,0,274
Jersey,1723,8,8,6,0,274
Ford,1828.5,7,7,7,0,274
Kral,1661.5,7,7,7,0,274
Jangaard,1620,7,7,7,0,274
Bethany,1618.5,7,7,7,0,274
Scott,1497.5,5,5,9,0,274
Burg,1448,4,4,10,0,274
Wikle,1692,9,9,5,0,275
Brazil,1802,8,8,6,0,275
Rebecca,1743.5,8,8,6,0,275
Jersey,1723,8,8,6,0,275
Ford,1828.5,7,7,7,0,275
Kral,1661.5,7,7,7,0,275
Jangaard,1620,7,7,7,0,275
Bethany,1618.5,7,7,7,0,275
Scott,1497.5,5,5,9,0,275
Burg,1448,4,4,10,0,275
Wikle,1692,9,9,5,0,276
Brazil,1802,8,8,6,0,276
Rebecca,1743.5,8,8,6,0,276
Jersey,1723,8,8,6,0,276
Ford,1828.5,7,7,7,0,276
Kral,1661.5,7,7,7,0,276
Jangaard,1620,7,7,7,0,276
Bethany,1618.5,7,7,7,0,276
Scott,1497.5,5,5,9,0,276
Burg,1448,4,4,10,0,276
Wikle,1692,9,9,5,0,277
Brazil,1802,8,8,6,0,277
Rebecca,1743.5,8,8,6,0,277
Jersey,1723,8,8,6,0,277
Ford,1828.5,7,7,7,0,277
Kral,1661.5,7,7,7,0,277
Jangaard,1620,7,7,7,0,277
Bethany,1618.5,7,7,7,0,277
Scott,1497.5,5,5,9,0,277
Burg,1448,4,4,10,0,277
Wikle,1692,9,9,5,0,278
Brazil,1802,8,8,6,0,278
Rebecca,1743.5,8,8,6,0,278
Jersey,1723,8,8,6,0,278
Ford,1828.5,7,7,7,0,278
Kral,1661.5,7,7,7,0,278
Jangaard,1620,7,7,7,0,278
Bethany,1618.5,7,7,7,0,278
Scott,1497.5,5,5,9,0,278
Burg,1448,4,4,10,0,278
Wikle,1692,9,9,5,0,279
Brazil,1802,8,8,6,0,279
Rebecca,1743.5,8,8,6,0,279
Jersey,1723,8,8,6,0,279
Ford,1828.5,7,7,7,0,279
Kral,1661.5,7,7,7,0,279
Jangaard,1620,7,7,7,0,279
Bethany,1618.5,7,7,7,0,279
Scott,1497.5,5,5,9,0,279
Burg,1448,4,4,10,0,279
Wikle,1692,9,9,5,0,280
Brazil,1802,8,8,6,0,280
Rebecca,1743.5,8,8,6,0,280
Jersey,1723,8,8,6,0,280
Ford,1828.5,7,7,7,0,280
Kral,1661.5,7,7,7,0,280
Jangaard,1620,7,7,7,0,280
Bethany,1618.5,7,7,7,0,280
Scott,1497.5,5,5,9,0,280
Burg,1448,4,4,10,0,280
Wikle,1692,9,9,5,0,281
Brazil,1802,8,8,6,0,281
Rebecca,1743.5,8,8,6,0,281
Jersey,1723,8,8,6,0,281
Ford,1828.5,7,7,7,0,281
Kral,1661.5,7,7,7,0,281
Jangaard,1620,7,7,7,0,281
Bethany,1618.5,7,7,7,0,281
Scott,1497.5,5,5,9,0,281
Burg,1448,4,4,10,0,281
Wikle,1692,9,9,5,0,282
Brazil,1802,8,8,6,0,282
Rebecca,1743.5,8,8,6,0,282
Jersey,1723,8,8,6,0,282
Ford,1828.5,7,7,7,0,282
Kral,1661.5,7,7,7,0,282
Jangaard,1620,7,7,7,0,282
Bethany,1618.5,7,7,7,0,282
Scott,1497.5,5,5,9,0,282
Burg,1448,4,4,10,0,282
Wikle,1692,9,9,5,0,283
Brazil,1802,8,8,6,0,283
Rebecca,1743.5,8,8,6,0,283
Jersey,1723,8,8,6,0,283
Ford,1828.5,7,7,7,0,283
Kral,1661.5,7,7,7,0,283
Jangaard,1620,7,7,7,0,283
Bethany,1618.5,7,7,7,0,283
Scott,1497.5,5,5,9,0,283
Burg,1448,4,4,10,0,283
Wikle,1692,9,9,5,0,284
Brazil,1802,8,8,6,0,284
Rebecca,1743.5,8,8,6,0,284
Jersey,1723,8,8,6,0,284
Ford,1828.5,7,7,7,0,284
Kral,1661.5,7,7,7,0,284
Jangaard,1620,7,7,7,0,284
Bethany,1618.5,7,7,7,0,284
Scott,1497.5,5,5,9,0,284
Burg,1448,4,4,10,0,284
Wikle,1692,9,9,5,0,285
Brazil,1802,8,8,6,0,285
Rebecca,1743.5,8,8,6,0,285
Jersey,1723,8,8,6,0,285
Ford,1828.5,7,7,7,0,285
Kral,1661.5,7,7,7,0,285
Jangaard,1620,7,7,7,0,285
Bethany,1618.5,7,7,7,0,285
Scott,1497.5,5,5,9,0,285
Burg,1448,4,4,10,0,285
Wikle,1692,9,9,5,0,286
Brazil,1802,8,8,6,0,286
Rebecca,1743.5,8,8,6,0,286
Jersey,1723,8,8,6,0,286
Ford,1828.5,7,7,7,0,286
Kral,1661.5,7,7,7,0,286
Jangaard,1620,7,7,7,0,286
Bethany,1618.5,7,7,7,0,286
Scott,1497.5,5,5,9,0,286
Burg,1448,4,4,10,0,286
Wikle,1692,9,9,5,0,287
Brazil,1802,8,8,6,0,287
Rebecca,1743.5,8,8,6,0,287
Jersey,1723,8,8,6,0,287
Ford,1828.5,7,7,7,0,287
Kral,1661.5,7,7,7,0,287
Jangaard,1620,7,7,7,0,287
Bethany,1618.5,7,7,7,0,287
Scott,1497.5,5,5,9,0,287
Burg,1448,4,4,10,0,287
Wikle,1692,9,9,5,0,288
Brazil,1802,8,8,6,0,288
Rebecca,1743.5,8,8,6,0,288
Jersey,1723,8,8,6,0,288
Ford,1828.5,7,7,7,0,288
Kral,1661.5,7,7,7,0,288
Jangaard,1620,7,7,7,0,288
Bethany,1618.5,7,7,7,0,288
Scott,1497.5,5,5,9,0,288
Burg,1448,4,4,10,0,288
Wikle,1692,9,9,5,0,289
Brazil,1802,8,8,6,0,289
Rebecca,1743.5,8,8,6,0,289
Jersey,1723,8,8,6,0,289
Ford,1828.5,7,7,7,0,289
Kral,1661.5,7,7,7,0,289
Jangaard,1620,7,7,7,0,289
Bethany,1618.5,7,7,7,0,289
Scott,1497.5,5,5,9,0,289
Burg,1448,4,4,10,0,289
Wikle,1692,9,9,5,0,290
Brazil,1802,8,8,6,0,290
Rebecca,1743.5,8,8,6,0,290
Jersey,1723,8,8,6,0,290
Ford,1828.5,7,7,7,0,290
Kral,1661.5,7,7,7,0,290
Jangaard,1620,7,7,7,0,290
Bethany,1618.5,7,7,7,0,290
Scott,1497.5,5,5,9,0,290
Burg,1448,4,4,10,0,290
Wikle,1692,9,9,5,0,291
Brazil,1802,8,8,6,0,291
Rebecca,1743.5,8,8,6,0,291
Jersey,1723,8,8,6,0,291
Ford,1828.5,7,7,7,0,291
Kral,1661.5,7,7,7,0,291
Jangaard,1620,7,7,7,0,291
Bethany,1618.5,7,7,7,0,291
Scott,1497.5,5,5,9,0,291
Burg,1448,4,4,10,0,291
Wikle,1692,9,9,5,0,292
Brazil,1802,8,8,6,0,292
Rebecca,1743.5,8,8,6,0,292
Jersey,1723,8,8,6,0,292
Ford,1828.5,7,7,7,0,292
Kral,1661.5,7,7,7,0,292
Jangaard,1620,7,7,7,0,292
Bethany,1618.5,7,7,7,0,292
Scott,1497.5,5,5,9,0,292
Burg,1448,4,4,10,0,292
Wikle,1692,9,9,5,0,293
Brazil,1802,8,8,6,0,293
Rebecca,1743.5,8,8,6,0,293
Jersey,1723,8,8,6,0,293
Ford,1828.5,7,7,7,0,293
Kral,1661.5,7,7,7,0,293
Jangaard,1620,7,7,7,0,293
Bethany,1618.5,7,7,7,0,293
Scott,1497.5,5,5,9,0,293
Burg,1448,4,4,10,0,293
Wikle,1692,9,9,5,0,294
Brazil,1802,8,8,6,0,294
Rebecca,1743.5,8,8,6,0,294
Jersey,1723,8,8,6,0,294
Ford,1828.5,7,7,7,0,294
Kral,1661.5,7,7,7,0,294
Jangaard,1620,7,7,7,0,294
Bethany,1618.5,7,7,7,0,294
Scott,1497.5,5,5,9,0,294
Burg,1448,4,4,10,0,294
Wikle,1692,9,9,5,0,295
Brazil,1802,8,8,6,0,295
Rebecca,1743.5,8,8,6,0,295
Jersey,1723,8,8,6,0,295
Ford,1828.5,7,7,7,0,295
Kral,1661.5,7,7,7,0,295
Jangaard,1620,7,7,7,0,295
Bethany,1618.5,7,7,7,0,295
Scott,1497.5,5,5,9,0,295
Burg,1448,4,4,10,0,295
Wikle,1692,9,9,5,0,296
Brazil,1802,8,8,6,0,296
Rebecca,1743.5,8,8,6,0,296
Jersey,1723,8,8,6,0,296
Ford,1828.5,7,7,7,0,296
Kral,1661.5,7,7,7,0,296
Jangaard,1620,7,7,7,0,296
Bethany,1618.5,7,7,7,0,296
Scott,1497.5,5,5,9,0,296
Burg,1448,4,4,10,0,296
Wikle,1692,9,9,5,0,297
Brazil,1802,8,8,6,0,297
Rebecca,1743.5,8,8,6,0,297
Jersey,1723,8,8,6,0,297
Ford,1828.5,7,7,7,0,297
Kral,1661.5,7,7,7,0,297
Jangaard,1620,7,7,7,0,297
Bethany,1618.5,7,7,7,0,297
Scott,1497.5,5,5,9,0,297
Burg,1448,4,4,10,0,297
Wikle,1692,9,9,5,0,298
Brazil,1802,8,8,6,0,298
Rebecca,1743.5,8,8,6,0,298
Jersey,1723,8,8,6,0,298
Ford,1828.5,7,7,7,0,298
Kral,1661.5,7,7,7,0,298
Jangaard,1620,7,7,7,0,298
Bethany,1618.5,7,7,7,0,298
Scott,1497.5,5,5,9,0,298
Burg,1448,4,4,10,0,298
Wikle,1692,9,9,5,0,299
Brazil,1802,8,8,6,0,299
Rebecca,1743.5,8,8,6,0,299
Jersey,1723,8,8,6,0,299
Ford,1828.5,7,7,7,0,299
Kral,1661.5,7,7,7,0,299
Jangaard,1620,7,7,7,0,299
Bethany,1618.5,7,7,7,0,299
Scott,1497.5,5,5,9,0,299
Burg,1448,4,4,10,0,299
Wikle,1692,9,9,5,0,300
Brazil,1802,8,8,6,0,300
Rebecca,1743.5,8,8,6,0,300
Jersey,1723,8,8,6,0,300
Ford,1828.5,7,7,7,0,300
Kral,1661.5,7,7,7,0,300
Jangaard,1620,7,7,7,0,300
Bethany,1618.5,7,7,7,0,300
Scott,1497.5,5,5,9,0,300
Burg,1448,4,4,10,0,300
Wikle,1692,9,9,5,0,301
Brazil,1802,8,8,6,0,301
Rebecca,1743.5,8,8,6,0,301
Jersey,1723,8,8,6,0,301
Ford,1828.5,7,7,7,0,301
Kral,1661.5,7,7,7,0,301
Jangaard,1620,7,7,7,0,301
Bethany,1618.5,7,7,7,0,301
Scott,1497.5,5,5,9,0,301
Burg,1448,4,4,10,0,301
Wikle,1692,9,9,5,0,302
Brazil,1802,8,8,6,0,302
Rebecca,1743.5,8,8,6,0,302
Jersey,1723,8,8,6,0,302
Ford,1828.5,7,7,7,0,302
Kral,1661.5,7,7,7,0,302
Jangaard,1620,7,7,7,0,302
Bethany,1618.5,7,7,7,0,302
Scott,1497.5,5,5,9,0,302
Burg,1448,4,4,10,0,302
Wikle,1692,9,9,5,0,303
Brazil,1802,8,8,6,0,303
Rebecca,1743.5,8,8,6,0,303
Jersey,1723,8,8,6,0,303
Ford,1828.5,7,7,7,0,303
Kral,1661.5,7,7,7,0,303
Jangaard,1620,7,7,7,0,303
Bethany,1618.5,7,7,7,0,303
Scott,1497.5,5,5,9,0,303
Burg,1448,4,4,10,0,303
Wikle,1692,9,9,5,0,304
Brazil,1802,8,8,6,0,304
Rebecca,1743.5,8,8,6,0,304
Jersey,1723,8,8,6,0,304
Ford,1828.5,7,7,7,0,304
Kral,1661.5,7,7,7,0,304
Jangaard,1620,7,7,7,0,304
Bethany,1618.5,7,7,7,0,304
Scott,1497.5,5,5,9,0,304
Burg,1448,4,4,10,0,304
Wikle,1692,9,9,5,0,305
Brazil,1802,8,8,6,0,305
Rebecca,1743.5,8,8,6,0,305
Jersey,1723,8,8,6,0,305
Ford,1828.5,7,7,7,0,305
Kral,1661.5,7,7,7,0,305
Jangaard,1620,7,7,7,0,305
Bethany,1618.5,7,7,7,0,305
Scott,1497.5,5,5,9,0,305
Burg,1448,4,4,10,0,305
Wikle,1692,9,9,5,0,306
Brazil,1802,8,8,6,0,306
Rebecca,1743.5,8,8,6,0,306
Jersey,1723,8,8,6,0,306
Ford,1828.5,7,7,7,0,306
Kral,1661.5,7,7,7,0,306
Jangaard,1620,7,7,7,0,306
Bethany,1618.5,7,7,7,0,306
Scott,1497.5,5,5,9,0,306
Burg,1448,4,4,10,0,306
Wikle,1692,9,9,5,0,307
Brazil,1802,8,8,6,0,307
Rebecca,1743.5,8,8,6,0,307
Jersey,1723,8,8,6,0,307
Ford,1828.5,7,7,7,0,307
Kral,1661.5,7,7,7,0,307
Jangaard,1620,7,7,7,0,307
Bethany,1618.5,7,7,7,0,307
Scott,1497.5,5,5,9,0,307
Burg,1448,4,4,10,0,307
Wikle,1692,9,9,5,0,308
Brazil,1802,8,8,6,0,308
Rebecca,1743.5,8,8,6,0,308
Jersey,1723,8,8,6,0,308
Ford,1828.5,7,7,7,0,308
Kral,1661.5,7,7,7,0,308
Jangaard,1620,7,7,7,0,308
Bethany,1618.5,7,7,7,0,308
Scott,1497.5,5,5,9,0,308
Burg,1448,4,4,10,0,308
Wikle,1692,9,9,5,0,309
Brazil,1802,8,8,6,0,309
Rebecca,1743.5,8,8,6,0,309
Jersey,1723,8,8,6,0,309
Ford,1828.5,7,7,7,0,309
Kral,1661.5,7,7,7,0,309
Jangaard,1620,7,7,7,0,309
Bethany,1618.5,7,7,7,0,309
Scott,1497.5,5,5,9,0,309
Burg,1448,4,4,10,0,309
Wikle,1692,9,9,5,0,310
Brazil,1802,8,8,6,0,310
Rebecca,1743.5,8,8,6,0,310
Jersey,1723,8,8,6,0,310
Ford,1828.5,7,7,7,0,310
Kral,1661.5,7,7,7,0,310
Jangaard,1620,7,7,7,0,310
Bethany,1618.5,7,7,7,0,310
Scott,1497.5,5,5,9,0,310
Burg,1448,4,4,10,0,310
Wikle,1692,9,9,5,0,311
Brazil,1802,8,8,6,0,311
Rebecca,1743.5,8,8,6,0,311
Jersey,1723,8,8,6,0,311
Ford,1828.5,7,7,7,0,311
Kral,1661.5,7,7,7,0,311
Jangaard,1620,7,7,7,0,311
Bethany,1618.5,7,7,7,0,311
Scott,1497.5,5,5,9,0,311
Burg,1448,4,4,10,0,311
Wikle,1692,9,9,5,0,312
Brazil,1802,8,8,6,0,312
Rebecca,1743.5,8,8,6,0,312
Jersey,1723,8,8,6,0,312
Ford,1828.5,7,7,7,0,312
Kral,1661.5,7,7,7,0,312
Jangaard,1620,7,7,7,0,312
Bethany,1618.5,7,7,7,0,312
Scott,1497.5,5,5,9,0,312
Burg,1448,4,4,10,0,312
Wikle,1692,9,9,5,0,313
Brazil,1802,8,8,6,0,313
Rebecca,1743.5,8,8,6,0,313
Jersey,1723,8,8,6,0,313
Ford,1828.5,7,7,7,0,313
Kral,1661.5,7,7,7,0,313
Jangaard,1620,7,7,7,0,313
Bethany,1618.5,7,7,7,0,313
Scott,1497.5,5,5,9,0,313
Burg,1448,4,4,10,0,313
Wikle,1692,9,9,5,0,314
Brazil,1802,8,8,6,0,314
Rebecca,1743.5,8,8,6,0,314
Jersey,1723,8,8,6,0,314
Ford,1828.5,7,7,7,0,314
Kral,1661.5,7,7,7,0,314
Jangaard,1620,7,7,7,0,314
Bethany,1618.5,7,7,7,0,314
Scott,1497.5,5,5,9,0,314
Burg,1448,4,4,10,0,314
Wikle,1692,9,9,5,0,315
Brazil,1802,8,8,6,0,315
Rebecca,1743.5,8,8,6,0,315
Jersey,1723,8,8,6,0,315
Ford,1828.5,7,7,7,0,315
Kral,1661.5,7,7,7,0,315
Jangaard,1620,7,7,7,0,315
Bethany,1618.5,7,7,7,0,315
Scott,1497.5,5,5,9,0,315
Burg,1448,4,4,10,0,315
Wikle,1692,9,9,5,0,316
Brazil,1802,8,8,6,0,316
Rebecca,1743.5,8,8,6,0,316
Jersey,1723,8,8,6,0,316
Ford,1828.5,7,7,7,0,316
Kral,1661.5,7,7,7,0,316
Jangaard,1620,7,7,7,0,316
Bethany,1618.5,7,7,7,0,316
Scott,1497.5,5,5,9,0,316
Burg,1448,4,4,10,0,316
Wikle,1692,9,9,5,0,317
Brazil,1802,8,8,6,0,317
Rebecca,1743.5,8,8,6,0,317
Jersey,1723,8,8,6,0,317
Ford,1828.5,7,7,7,0,317
Kral,1661.5,7,7,7,0,317
Jangaard,1620,7,7,7,0,317
Bethany,1618.5,7,7,7,0,317
Scott,1497.5,5,5,9,0,317
Burg,1448,4,4,10,0,317
Wikle,1692,9,9,5,0,318
Brazil,1802,8,8,6,0,318
Rebecca,1743.5,8,8,6,0,318
Jersey,1723,8,8,6,0,318
Ford,1828.5,7,7,7,0,318
Kral,1661.5,7,7,7,0,318
Jangaard,1620,7,7,7,0,318
Bethany,1618.5,7,7,7,0,318
Scott,1497.5,5,5,9,0,318
Burg,1448,4,4,10,0,318
Wikle,1692,9,9,5,0,319
Brazil,1802,8,8,6,0,319
Rebecca,1743.5,8,8,6,0,319
Jersey,1723,8,8,6,0,319
Ford,1828.5,7,7,7,0,319
Kral,1661.5,7,7,7,0,319
Jangaard,1620,7,7,7,0,319
Bethany,1618.5,7,7,7,0,319
Scott,1497.5,5,5,9,0,319
Burg,1448,4,4,10,0,319
Wikle,1692,9,9,5,0,320
Brazil,1802,8,8,6,0,320
Rebecca,1743.5,8,8,6,0,320
Jersey,1723,8,8,6,0,320
Ford,1828.5,7,7,7,0,320
Kral,1661.5,7,7,7,0,320
Jangaard,1620,7,7,7,0,320
Bethany,1618.5,7,7,7,0,320
Scott,1497.5,5,5,9,0,320
Burg,1448,4,4,10,0,320
Wikle,1692,9,9,5,0,321
Brazil,1802,8,8,6,0,321
Rebecca,1743.5,8,8,6,0,321
Jersey,1723,8,8,6,0,321
Ford,1828.5,7,7,7,0,321
Kral,1661.5,7,7,7,0,321
Jangaard,1620,7,7,7,0,321
Bethany,1618.5,7,7,7,0,321
Scott,1497.5,5,5,9,0,321
Burg,1448,4,4,10,0,321
Wikle,1692,9,9,5,0,322
Brazil,1802,8,8,6,0,322
Rebecca,1743.5,8,8,6,0,322
Jersey,1723,8,8,6,0,322
Ford,1828.5,7,7,7,0,322
Kral,1661.5,7,7,7,0,322
Jangaard,1620,7,7,7,0,322
Bethany,1618.5,7,7,7,0,322
Scott,1497.5,5,5,9,0,322
Burg,1448,4,4,10,0,322
Wikle,1692,9,9,5,0,323
Brazil,1802,8,8,6,0,323
Rebecca,1743.5,8,8,6,0,323
Jersey,1723,8,8,6,0,323
Ford,1828.5,7,7,7,0,323
Kral,1661.5,7,7,7,0,323
Jangaard,1620,7,7,7,0,323
Bethany,1618.5,7,7,7,0,323
Scott,1497.5,5,5,9,0,323
Burg,1448,4,4,10,0,323
Wikle,1692,9,9,5,0,324
Brazil,1802,8,8,6,0,324
Rebecca,1743.5,8,8,6,0,324
Jersey,1723,8,8,6,0,324
Ford,1828.5,7,7,7,0,324
Kral,1661.5,7,7,7,0,324
Jangaard,1620,7,7,7,0,324
Bethany,1618.5,7,7,7,0,324
Scott,1497.5,5,5,9,0,324
Burg,1448,4,4,10,0,324
Wikle,1692,9,9,5,0,325
Brazil,1802,8,8,6,0,325
Rebecca,1743.5,8,8,6,0,325
Jersey,1723,8,8,6,0,325
Ford,1828.5,7,7,7,0,325
Kral,1661.5,7,7,7,0,325
Jangaard,1620,7,7,7,0,325
Bethany,1618.5,7,7,7,0,325
Scott,1497.5,5,5,9,0,325
Burg,1448,4,4,10,0,325
Wikle,1692,9,9,5,0,326
Brazil,1802,8,8,6,0,326
Rebecca,1743.5,8,8,6,0,326
Jersey,1723,8,8,6,0,326
Ford,1828.5,7,7,7,0,326
Kral,1661.5,7,7,7,0,326
Jangaard,1620,7,7,7,0,326
Bethany,1618.5,7,7,7,0,326
Scott,1497.5,5,5,9,0,326
Burg,1448,4,4,10,0,326
Wikle,1692,9,9,5,0,327
Brazil,1802,8,8,6,0,327
Rebecca,1743.5,8,8,6,0,327
Jersey,1723,8,8,6,0,327
Ford,1828.5,7,7,7,0,327
Kral,1661.5,7,7,7,0,327
Jangaard,1620,7,7,7,0,327
Bethany,1618.5,7,7,7,0,327
Scott,1497.5,5,5,9,0,327
Burg,1448,4,4,10,0,327
Wikle,1692,9,9,5,0,328
Brazil,1802,8,8,6,0,328
Rebecca,1743.5,8,8,6,0,328
Jersey,1723,8,8,6,0,328
Ford,1828.5,7,7,7,0,328
Kral,1661.5,7,7,7,0,328
Jangaard,1620,7,7,7,0,328
Bethany,1618.5,7,7,7,0,328
Scott,1497.5,5,5,9,0,328
Burg,1448,4,4,10,0,328
Wikle,1692,9,9,5,0,329
Brazil,1802,8,8,6,0,329
Rebecca,1743.5,8,8,6,0,329
Jersey,1723,8,8,6,0,329
Ford,1828.5,7,7,7,0,329
Kral,1661.5,7,7,7,0,329
Jangaard,1620,7,7,7,0,329
Bethany,1618.5,7,7,7,0,329
Scott,1497.5,5,5,9,0,329
Burg,1448,4,4,10,0,329
Wikle,1692,9,9,5,0,330
Brazil,1802,8,8,6,0,330
Rebecca,1743.5,8,8,6,0,330
Jersey,1723,8,8,6,0,330
Ford,1828.5,7,7,7,0,330
Kral,1661.5,7,7,7,0,330
Jangaard,1620,7,7,7,0,330
Bethany,1618.5,7,7,7,0,330
Scott,1497.5,5,5,9,0,330
Burg,1448,4,4,10,0,330
Wikle,1692,9,9,5,0,331
Brazil,1802,8,8,6,0,331
Rebecca,1743.5,8,8,6,0,331
Jersey,1723,8,8,6,0,331
Ford,1828.5,7,7,7,0,331
Kral,1661.5,7,7,7,0,331
Jangaard,1620,7,7,7,0,331
Bethany,1618.5,7,7,7,0,331
Scott,1497.5,5,5,9,0,331
Burg,1448,4,4,10,0,331
Wikle,1692,9,9,5,0,332
Brazil,1802,8,8,6,0,332
Rebecca,1743.5,8,8,6,0,332
Jersey,1723,8,8,6,0,332
Ford,1828.5,7,7,7,0,332
Kral,1661.5,7,7,7,0,332
Jangaard,1620,7,7,7,0,332
Bethany,1618.5,7,7,7,0,332
Scott,1497.5,5,5,9,0,332
Burg,1448,4,4,10,0,332
Wikle,1692,9,9,5,0,333
Brazil,1802,8,8,6,0,333
Rebecca,1743.5,8,8,6,0,333
Jersey,1723,8,8,6,0,333
Ford,1828.5,7,7,7,0,333
Kral,1661.5,7,7,7,0,333
Jangaard,1620,7,7,7,0,333
Bethany,1618.5,7,7,7,0,333
Scott,1497.5,5,5,9,0,333
Burg,1448,4,4,10,0,333
Wikle,1692,9,9,5,0,334
Brazil,1802,8,8,6,0,334
Rebecca,1743.5,8,8,6,0,334
Jersey,1723,8,8,6,0,334
Ford,1828.5,7,7,7,0,334
Kral,1661.5,7,7,7,0,334
Jangaard,1620,7,7,7,0,334
Bethany,1618.5,7,7,7,0,334
Scott,1497.5,5,5,9,0,334
Burg,1448,4,4,10,0,334
Wikle,1692,9,9,5,0,335
Brazil,1802,8,8,6,0,335
Rebecca,1743.5,8,8,6,0,335
Jersey,1723,8,8,6,0,335
Ford,1828.5,7,7,7,0,335
Kral,1661.5,7,7,7,0,335
Jangaard,1620,7,7,7,0,335
Bethany,1618.5,7,7,7,0,335
Scott,1497.5,5,5,9,0,335
Burg,1448,4,4,10,0,335
Wikle,1692,9,9,5,0,336
Brazil,1802,8,8,6,0,336
Rebecca,1743.5,8,8,6,0,336
Jersey,1723,8,8,6,0,336
Ford,1828.5,7,7,7,0,336
Kral,1661.5,7,7,7,0,336
Jangaard,1620,7,7,7,0,336
Bethany,1618.5,7,7,7,0,336
Scott,1497.5,5,5,9,0,336
Burg,1448,4,4,10,0,336
Wikle,1692,9,9,5,0,337
Brazil,1802,8,8,6,0,337
Rebecca,1743.5,8,8,6,0,337
Jersey,1723,8,8,6,0,337
Ford,1828.5,7,7,7,0,337
Kral,1661.5,7,7,7,0,337
Jangaard,1620,7,7,7,0,337
Bethany,1618.5,7,7,7,0,337
Scott,1497.5,5,5,9,0,337
Burg,1448,4,4,10,0,337
Wikle,1692,9,9,5,0,338
Brazil,1802,8,8,6,0,338
Rebecca,1743.5,8,8,6,0,338
Jersey,1723,8,8,6,0,338
Ford,1828.5,7,7,7,0,338
Kral,1661.5,7,7,7,0,338
Jangaard,1620,7,7,7,0,338
Bethany,1618.5,7,7,7,0,338
Scott,1497.5,5,5,9,0,338
Burg,1448,4,4,10,0,338
Wikle,1692,9,9,5,0,339
Brazil,1802,8,8,6,0,339
Rebecca,1743.5,8,8,6,0,339
Jersey,1723,8,8,6,0,339
Ford,1828.5,7,7,7,0,339
Kral,1661.5,7,7,7,0,339
Jangaard,1620,7,7,7,0,339
Bethany,1618.5,7,7,7,0,339
Scott,1497.5,5,5,9,0,339
Burg,1448,4,4,10,0,339
Wikle,1692,9,9,5,0,340
Brazil,1802,8,8,6,0,340
Rebecca,1743.5,8,8,6,0,340
Jersey,1723,8,8,6,0,340
Ford,1828.5,7,7,7,0,340
Kral,1661.5,7,7,7,0,340
Jangaard,1620,7,7,7,0,340
Bethany,1618.5,7,7,7,0,340
Scott,1497.5,5,5,9,0,340
Burg,1448,4,4,10,0,340
Wikle,1692,9,9,5,0,341
Brazil,1802,8,8,6,0,341
